"date","account","payee","notes","category","amount"
"2024-02-14","Kreditkarte","","SumUp  *Felix Jud          DEU Hamburg                EUR             28,60      Umsatz vom 12.02.2024      MC Hauptkarte Basislastschrift","","-28,60"
"2024-02-14","Kreditkarte","","Swatch Store Hamburg       DEU Hamburg                EUR             30,00      Umsatz vom 12.02.2024      MC Hauptkarte Basislastschrift","","-30,00"
"2024-02-13","Kreditkarte","","SumUp  *Lordikocht         DEU Hamburg                EUR             45,00      Umsatz vom 11.02.2024      MC Hauptkarte Basislastschrift","","-45,00"
"2024-02-13","Kreditkarte","","UZR*HHB Heimathafen        DEU Hamburg                EUR             38,00      Umsatz vom 11.02.2024      MC Hauptkarte Basislastschrift","","-38,00"
"2024-02-13","Kreditkarte","","DB Fernverkehr AG          DEU Frankfurt              EUR              8,00      Umsatz vom 11.02.2024      MC Hauptkarte Basislastschrift","","-8,00"
"2024-02-13","Kreditkarte","","DM-Drogerie Markt          DEU Calw                   EUR             56,15      Umsatz vom 09.02.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-56,15"
"2024-02-12","Kreditkarte","","AMZN Mktp DE               LUX 800-279-6620           EUR             15,86      Umsatz vom 08.02.2024      MC Hauptkarte ?berweisungsgutschr.","","15,86"
"2024-02-09","Kreditkarte","","TOTAL SERVICE STATION      DEU PFORZHEIM              EUR             61,85      Umsatz vom 07.02.2024      MC Hauptkarte Basislastschrift","","-61,85"
"2024-02-09","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             12,98      Umsatz vom 07.02.2024      MC Hauptkarte Basislastschrift","","-12,98"
"2024-02-09","Kreditkarte","","AMZN Mktp DE*JG53I9EM5     LUX 800-279-6620           EUR             49,99      Umsatz vom 07.02.2024      MC Hauptkarte Basislastschrift","","-49,99"
"2024-02-07","Kreditkarte","","Troelsch GmbH Baeckere     DEU Ditzingen              EUR             15,30      Umsatz vom 05.02.2024      MC Hauptkarte Basislastschrift","","-15,30"
"2024-02-06","Kreditkarte","","AMZN Mktp DE*AP8GN3KD5     LUX 800-279-6620           EUR             15,86      Umsatz vom 05.02.2024      MC Hauptkarte Basislastschrift","","-15,86"
"2024-02-06","Kreditkarte","","DM-Drogerie Markt          DEU Calw                   EUR             20,50      Umsatz vom 03.02.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-20,50"
"2024-02-02","Kreditkarte","","Troelsch GmbH Baeckere     DEU Ditzingen              EUR             20,75      Umsatz vom 31.01.2024      MC Hauptkarte Basislastschrift","","-20,75"
"2024-02-01","Kreditkarte","","Abrechnung vom 31.01.2024  MC Hauptkarte ?berweisungsgutschr.","","2087,70"
"2024-02-01","Kreditkarte","","GETRAENKEMARKT PFORZHE     DEU PFORZHEIM              EUR              4,00      Umsatz vom 29.01.2024      MC Hauptkarte Basislastschrift","","-4,00"
"2024-02-01","Kreditkarte","","GETRAENKEMARKT PFORZHE     DEU PFORZHEIM              EUR             14,09      Umsatz vom 29.01.2024      MC Hauptkarte Basislastschrift","","-14,09"
"2024-02-01","Kreditkarte","","PAYPAL *MINIATURWUN 18     DEU 35314369001            EUR             60,80      Umsatz vom 28.01.2024      MC Hauptkarte Basislastschrift","","-60,80"
"2024-01-31","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             64,19      Umsatz vom 29.01.2024      MC Hauptkarte Basislastschrift","Groceries","-64,19"
"2024-01-31","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 29.01.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-01-30","Kreditkarte","","Hamburger Kunsthalle       DEU Hamburg                EUR             19,00      Umsatz vom 28.01.2024      MC Hauptkarte Basislastschrift","","-19,00"
"2024-01-30","Kreditkarte","","SumUp  *Eigenbrotler G     DEU Mannheim               EUR             16,60      Umsatz vom 27.01.2024      MC Hauptkarte Basislastschrift","","-16,60"
"2024-01-30","Kreditkarte","","Betten-Knoll GmbH          DEU Mannheim               EUR             59,00      Umsatz vom 27.01.2024      MC Hauptkarte Basislastschrift","","-59,00"
"2024-01-30","Kreditkarte","","UZR*Restaurant Starks      DEU Mannheim               EUR             17,00      Umsatz vom 27.01.2024      MC Hauptkarte Basislastschrift","Restaurants & Dining","-17,00"
"2024-01-30","Kreditkarte","","SCHLOESSLE PFORZ. - 11     DEU PFORZHEIM              EUR              2,20      Umsatz vom 26.01.2024      MC Hauptkarte Basislastschrift","","-2,20"
"2024-01-30","Kreditkarte","","TK Maxx                    DEU Pforzheim              EUR            227,00      Umsatz vom 26.01.2024      MC Hauptkarte ?berweisungsgutschr.","","227,00"
"2024-01-26","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             13,56      Umsatz vom 24.01.2024      MC Hauptkarte Basislastschrift","Groceries","-13,56"
"2024-01-26","Kreditkarte","","SB-Tank 0270               DEU Pforzheim              EUR             60,00      Umsatz vom 23.01.2024      MC Hauptkarte Basislastschrift","","-60,00"
"2024-01-25","Kreditkarte","","KAUFLAND PFORZHEIM NOR     DEU PFORZHEIM              EUR             30,69      Umsatz vom 22.01.2024      MC Hauptkarte Basislastschrift","Groceries","-30,69"
"2024-01-24","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 22.01.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-01-23","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             42,95      Umsatz vom 20.01.2024      MC Hauptkarte Basislastschrift","Groceries","-42,95"
"2024-01-23","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR             41,00      Umsatz vom 20.01.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-41,00"
"2024-01-23","Kreditkarte","","ALDI SUED                  DEU Calw                   EUR             58,96      Umsatz vom 20.01.2024      MC Hauptkarte Basislastschrift","Groceries","-58,96"
"2024-01-23","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             23,80      Umsatz vom 20.01.2024      MC Hauptkarte Basislastschrift","","-23,80"
"2024-01-23","Kreditkarte","","Troelsch GmbH Baeckere     DEU Ditzingen              EUR             28,80      Umsatz vom 19.01.2024      MC Hauptkarte Basislastschrift","","-28,80"
"2024-01-22","Kreditkarte","","Troelsch GmbH Baeckere     DEU Ditzingen              EUR             10,10      Umsatz vom 18.01.2024      MC Hauptkarte Basislastschrift","","-10,10"
"2024-01-19","Kreditkarte","","AMZN Mktp DE*NR13A2GH5     LUX 800-279-6620           EUR             31,99      Umsatz vom 17.01.2024      MC Hauptkarte Basislastschrift","","-31,99"
"2024-01-18","Kreditkarte","","TK Maxx                    DEU Pforzheim              EUR            238,99      Umsatz vom 15.01.2024      MC Hauptkarte Basislastschrift","","-238,99"
"2024-01-17","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 15.01.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-01-16","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR             48,65      Umsatz vom 13.01.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-48,65"
"2024-01-16","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             60,54      Umsatz vom 12.01.2024      MC Hauptkarte Basislastschrift","Groceries","-60,54"
"2024-01-16","Kreditkarte","","Troelsch GmbH Baeckere     DEU Ditzingen              EUR             23,15      Umsatz vom 12.01.2024      MC Hauptkarte Basislastschrift","","-23,15"
"2024-01-16","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 11.01.2024      MC Hauptkarte ?berweisungsgutschr.","","57,97"
"2024-01-15","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             36,96      Umsatz vom 11.01.2024      MC Hauptkarte Basislastschrift","","-36,96"
"2024-01-11","Kreditkarte","","FREIE SERVICE STATION      DEU PFORZHEIM              EUR             82,00      Umsatz vom 09.01.2024      MC Hauptkarte Basislastschrift","","-82,00"
"2024-01-10","Kreditkarte","","JET-Tankstelle             DEU Pforzheim              EUR             52,37      Umsatz vom 08.01.2024      MC Hauptkarte Basislastschrift","Fuel","-52,37"
"2024-01-10","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             19,46      Umsatz vom 08.01.2024      MC Hauptkarte Basislastschrift","Groceries","-19,46"
"2024-01-10","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 08.01.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-01-09","Kreditkarte","","MAISONS DU MONDE           FRA ILLKIRCH GRAF          EUR             33,70      Umsatz vom 06.01.2024      MC Hauptkarte Basislastschrift","","-33,70"
"2024-01-09","Kreditkarte","","AUCHAN SCHWEIGH            FRA SCHWEIGHOUSE           EUR            119,39      Umsatz vom 06.01.2024      MC Hauptkarte Basislastschrift","","-119,39"
"2024-01-09","Kreditkarte","","LE TIGRE                   FRA HAGUENAU               EUR             49,00      Umsatz vom 06.01.2024      MC Hauptkarte Basislastschrift","","-49,00"
"2024-01-09","Kreditkarte","","BOULANGERIE BLEI           FRA HAGUENAU               EUR             14,40      Umsatz vom 06.01.2024      MC Hauptkarte Basislastschrift","","-14,40"
"2024-01-08","Kreditkarte","","WWW.TCHIBO.DE              DEU Hamburg                EUR             52,19      Umsatz vom 04.01.2024      MC Hauptkarte Basislastschrift","","-52,19"
"2024-01-08","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 04.01.2024      MC Hauptkarte ?berweisungsgutschr.","","67,67"
"2024-01-04","Kreditkarte","","DAS SCHOENE LEBEN          DEU Hornberg               EUR            585,30      Umsatz vom 01.01.2024      MC Hauptkarte Basislastschrift","","-585,30"
"2024-01-04","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 01.01.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-01-04","Kreditkarte","","MTB TANKSTELLE             DEU Bad Liebenzel          EUR             32,40      Umsatz vom 29.12.2023      MC Hauptkarte Basislastschrift","Fuel","-32,40"
"2024-01-04","Kreditkarte","","DM-Drogerie Markt          DEU Calw                   EUR             26,60      Umsatz vom 28.12.2023      MC Hauptkarte Basislastschrift","Pharmacy & Health","-26,60"
"2024-01-04","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             47,56      Umsatz vom 02.01.2024      MC Hauptkarte Basislastschrift","Groceries","-47,56"
"2024-01-02","Kreditkarte","","Abrechnung vom 29.12.2023  MC Hauptkarte ?berweisungsgutschr.","","1976,69"
